year,week,name,id,gross,theaters
1986,30,Out of Bounds,rl2020181505,2144764,1207
1986,30,Running Scared,rl711951873,2127685,961
1986,30,Legal Eagles,rl928941569,1867445,911
1986,30,The Great Mouse Detective,rl2941748737,1806521,1086
1986,30,Club Paradise,rl2034927105,1039849,818
1986,30,Vamp,rl276399617,1024141,816
1986,31,Aliens,rl3309340161,7060101,1454
1986,31,Friday the 13th Part VI: Jason Lives,rl3276965377,6750837,1610
1986,31,Howard the Duck,rl1196983809,5070136,1554
1986,31,The Karate Kid Part II,rl3395126785,4168492,1601
1986,31,Heartburn,rl2253817345,3508012,846
1986,31,Ruthless People,rl493848065,3476646,1032
1986,31,Top Gun,rl444040705,3472515,1312
1986,31,Nothing in Common,rl4066870785,3279650,618
1986,31,Flight of the Navigator,rl844269057,3115097,952
1986,31,Back to School,rl1984267777,2533257,1221
1986,31,About Last Night,rl507545089,1969420,810
1986,31,Ferris Bueller's Day Off,rl1767081473,1829255,955
1986,31,Maximum Overdrive,rl3982722561,1420177,1127
1986,31,Haunted Honeymoon,rl2790688257,1330073,1047
1986,31,Running Scared,rl711951873,1259031,710
1986,31,Legal Eagles,rl928941569,1041205,605
1986,32,Aliens,rl3309340161,5779352,1395
1986,32,The Karate Kid Part II,rl3395126785,3674410,1586
1986,32,Friday the 13th Part VI: Jason Lives,rl3276965377,3525287,1610
1986,32,One Crazy Summer,rl3160835585,3433952,984
1986,32,Top Gun,rl444040705,3428696,1281
1986,32,Ruthless People,rl493848065,3116152,1077
1986,32,Nothing in Common,rl4066870785,2765180,645
1986,32,Howard the Duck,rl1196983809,2719620,1563
1986,32,A Fine Mess,rl2572387841,2620657,1162
1986,32,Heartburn,rl2253817345,2524853,850
1986,32,Flight of the Navigator,rl844269057,2461744,1024
1986,32,Back to School,rl1984267777,2054973,1089
1986,32,About Last Night,rl507545089,1876328,887
1986,32,The Transformers: The Movie,rl3212281345,1779559,990
1986,32,Ferris Bueller's Day Off,rl1767081473,1558730,856
1986,32,Running Scared,rl711951873,1080556,682
1986,32,Legal Eagles,rl928941569,1004813,640
1986,32,Stand by Me,rl1534297601,242795,16
1986,32,She's Gotta Have It,rl928482817,28473,1
1986,33,The Fly,rl156403201,7007423,1195
1986,33,Armed and Dangerous,rl2990704129,4348276,1552
1986,33,Aliens,rl3309340161,4303173,1302
1986,33,The Karate Kid Part II,rl3395126785,3341527,1570
1986,33,Nothing in Common,rl4066870785,3217097,843
1986,33,Top Gun,rl444040705,3117183,1216
1986,33,Ruthless People,rl493848065,2458257,1019
1986,33,Manhunter,rl828605953,2204400,779
1986,33,One Crazy Summer,rl3160835585,2017201,984
1986,33,Heartburn,rl2253817345,1640901,802
1986,33,Friday the 13th Part VI: Jason Lives,rl3276965377,1633430,1174
1986,33,About Last Night,rl507545089,1587120,880
1986,33,Flight of the Navigator,rl844269057,1534753,961
1986,33,Back to School,rl1984267777,1495713,910
1986,33,Ferris Bueller's Day Off,rl1767081473,1229605,778
1986,33,A Fine Mess,rl2572387841,1114224,748
1986,33,Howard the Duck,rl1196983809,1027336,914
1986,33,The Transformers: The Movie,rl3212281345,925247,990
1986,33,Stand by Me,rl1534297601,254428,16
1986,33,The Boy Who Could Fly,rl3762718209,204461,39
1986,34,The Fly,rl156403201,4725970,1201
1986,34,Stand by Me,rl1534297601,3812093,745
1986,34,Aliens,rl3309340161,3371670,1280
1986,34,Top Gun,rl444040705,3326355,1201
1986,34,The Texas Chainsaw Massacre 2,rl1349944833,2822439,1474
1986,34,The Karate Kid Part II,rl3395126785,2807701,1549
1986,34,Armed and Dangerous,rl2990704129,2606009,1557
1986,34,Nothing in Common,rl4066870785,2575832,951
1986,34,Extremities,rl1196459521,2429075,605
1986,34,Ruthless People,rl493848065,2128889,954
1986,34,Manhunter,rl828605953,1281768,767
1986,34,About Last Night,rl507545089,1228558,787
1986,34,Back to School,rl1984267777,1202918,779
1986,34,One Crazy Summer,rl3160835585,1128787,792
1986,34,Ferris Bueller's Day Off,rl1767081473,1118404,685
1986,34,Flight of the Navigator,rl844269057,1107998,916
1986,34,Heartburn,rl2253817345,1037182,699
1986,34,The Transformers: The Movie,rl3212281345,505229,846
1986,34,Howard the Duck,rl1196983809,350745,349
1986,34,Night of the Creeps,rl308774401,220800,70
1986,34,Touch and Go,rl2121762305,126939,51
1986,36,Stand by Me,rl1534297601,3426615,804
1986,36,Top Gun,rl444040705,3285555,1287
1986,36,The Fly,rl156403201,2501186,1162
1986,36,The Karate Kid Part II,rl3395126785,2285141,1512
1986,36,Aliens,rl3309340161,2114578,1165
1986,36,Nothing in Common,rl4066870785,2081128,980
1986,36,Ruthless People,rl493848065,1819111,1021
1986,36,Extremities,rl1196459521,1601397,687
1986,36,Back to School,rl1984267777,1352633,950
1986,36,About Last Night,rl507545089,1168640,830
1986,36,Ferris Bueller's Day Off,rl1767081473,1087720,777
1986,36,Armed and Dangerous,rl2990704129,986465,904
1986,36,Shanghai Surprise,rl4067329537,238554,353
1986,36,The Transformers: The Movie,rl3212281345,128254,395
1986,37,Stand by Me,rl1534297601,3010922,828
1986,37,Top Gun,rl444040705,3004108,1327
1986,37,The Fly,rl156403201,1905248,1100
1986,37,The Karate Kid Part II,rl3395126785,1883248,1430
1986,37,Aliens,rl3309340161,1636417,1063
1986,37,Nothing in Common,rl4066870785,1570832,976
1986,37,Ruthless People,rl493848065,1504134,1012
1986,37,Back to School,rl1984267777,1200021,988
1986,37,Ferris Bueller's Day Off,rl1767081473,1179337,950
1986,37,Avenging Force,rl692422145,1131502,500
1986,37,Extremities,rl1196459521,1027404,604
1986,37,About Last Night,rl507545089,921978,782
1986,37,Armed and Dangerous,rl2990704129,732610,816
1986,37,Hardbodies 2,rl1633060353,78068,46
1986,37,"'night, Mother",rl2053604865,49164,3
1986,37,Shanghai Surprise,rl4067329537,32546,40
1986,38,Top Gun,rl444040705,3292817,1357
1986,38,Stand by Me,rl1534297601,3029008,829
1986,38,The Karate Kid Part II,rl3395126785,1806938,1356
1986,38,The Fly,rl156403201,1578462,1052
1986,38,Nothing in Common,rl4066870785,1517223,967
1986,38,Aliens,rl3309340161,1461468,1040
1986,38,Ruthless People,rl493848065,1431551,1010
1986,38,Back to School,rl1984267777,1227879,963
1986,38,The Men's Club,rl191006209,1146992,532
1986,38,Ferris Bueller's Day Off,rl1767081473,1075000,710
1986,38,Extremities,rl1196459521,819260,598
1986,38,About Last Night,rl507545089,815030,745
1986,38,Blue Velvet,rl155616769,789409,98
1986,38,Shanghai Surprise,rl4067329537,470113,350
1986,38,Radioactive Dreams,rl2221573633,141055,90
1986,38,The Boy Who Could Fly,rl3762718209,115077,70
1986,39,Crocodile Dundee,rl3108865537,8038855,879
1986,39,Stand by Me,rl1534297601,2740017,841
1986,39,Top Gun,rl444040705,2568684,1344
1986,39,The Boy Who Could Fly,rl3762718209,1606156,661
1986,39,The Karate Kid Part II,rl3395126785,1437046,1290
1986,39,Ruthless People,rl493848065,1285442,1002
1986,39,The Fly,rl156403201,1089025,967
1986,39,Nothing in Common,rl4066870785,1077104,944
1986,39,Aliens,rl3309340161,1042070,924
1986,39,Back to School,rl1984267777,923918,893
1986,39,Ferris Bueller's Day Off,rl1767081473,900315,779
1986,39,Blue Velvet,rl155616769,645016,98
1986,39,The Name of the Rose,rl2892269057,494571,42
1986,39,Shanghai Surprise,rl4067329537,109783,177
1986,39,Weekend Warriors,rl3128460801,53400,75
1986,40,Crocodile Dundee,rl3108865537,8207503,971
1986,40,Tough Guys,rl1769440769,4565342,856
1986,40,Top Gun,rl444040705,2405090,1334
1986,40,Stand by Me,rl1534297601,2396982,848
1986,40,Children of a Lesser God,rl1347126785,1909084,215
1986,40,Playing for Keeps,rl963347969,1406300,1148
1986,40,The Karate Kid Part II,rl3395126785,1157805,1133
1986,40,The Boy Who Could Fly,rl3762718209,1117389,664
1986,40,Ruthless People,rl493848065,917166,861
1986,40,The Fly,rl156403201,812422,815
1986,40,Ferris Bueller's Day Off,rl1767081473,750865,702
1986,40,Aliens,rl3309340161,744462,769
1986,40,Back to School,rl1984267777,721046,788
1986,40,Link,rl3646850561,660874,435
1986,40,Blue Velvet,rl155616769,597584,121
1986,40,The Name of the Rose,rl2892269057,375276,45
1986,40,Shanghai Surprise,rl4067329537,36948,102
1986,40,'Round Midnight,rl3983312385,25384,1
1986,41,Playing for Keeps,rl963347969,552330,891
1986,41,Clockwise,rl474646017,156066,22
1986,42,Crocodile Dundee,rl3108865537,7434202,1378
1986,42,The Color of Money,rl3192555009,6357877,635
1986,42,Jumpin' Jack Flash,rl2573043201,4303035,1085
1986,42,Peggy Sue Got Married,rl409503233,4209201,865
1986,42,Tough Guys,rl1769440769,2266762,1266
1986,42,Children of a Lesser God,rl1347126785,2038900,480
1986,42,Top Gun,rl444040705,1874879,1292
1986,42,Deadly Friend,rl2873918977,1859255,1207
1986,42,Stand by Me,rl1534297601,1392995,844
1986,42,That's Life!,rl494175745,703982,700
1986,42,The Karate Kid Part II,rl3395126785,654008,804
1986,42,Ruthless People,rl493848065,411990,557
1986,42,Blue Velvet,rl155616769,386542,159
1986,42,The Name of the Rose,rl2892269057,287757,63
1986,42,Shanghai Surprise,rl4067329537,107217,264
1986,42,Sid and Nancy,rl1819379201,50829,2
